"1398 5th Ave, San Francisco, CA 94122, USA","37.7623632346581","-122.461902150814"
"2345-2357 24th Ave, San Francisco, CA 94116, USA","37.7437268170337","-122.48118317163001"
"6 6th Ave, San Francisco, CA 94118, USA","37.7736224122506","-122.463749926363"
"421 Trumbull St, San Francisco, CA 94112, USA","37.7309748211901","-122.42215881645201"
"35 Colby St, San Francisco, CA 94134, USA","37.730182941344","-122.41472898934201"
"3402-3420 16th St, San Francisco, CA 94114, USA","37.7645380418004","-122.429072835719"
"1051 26th St, San Francisco, CA 94107, USA","37.7513629733364","-122.390086108246"
"201 Baden St, San Francisco, CA 94131, USA","37.7315851821431","-122.439742646851"
"6421 Fulton St, San Francisco, CA 94121, USA","37.7718329054776","-122.500256717761"
"2075 14th Ave, San Francisco, CA 94116, USA","37.749274288973204","-122.470873483267"
"1335 Webster St, San Francisco, CA 94115, USA","37.782551194738005","-122.431367137999"
"1101 Pine St, San Francisco, CA 94109, USA","37.79038469184521","-122.414095273241"
"221 Holly Park Cir, San Francisco, CA 94110, USA","37.7375333804273","-122.41872435316002"
"2485 Clay St, San Francisco, CA 94115, USA","37.790710524501705","-122.434205043987"
"1253 Bush St, San Francisco, CA 94109, USA","37.7889536872317","-122.41784155094601"
"1641 Market St, San Francisco, CA 94103, USA","37.77364278469671","-122.421170831554"
"1640 Steiner St, San Francisco, CA 94115, USA","37.784564644099895","-122.43457940638599"
"243-251 Frederick St, San Francisco, CA 94117, USA","37.7671092711105","-122.447199953737"
